ori_mol,backbone,side_chain,label
S1(=O)(=O)N(CCCC1)c1cc(ccc1)C(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]Cc1cc(OC)ccc1,C[NH2+]CC(O)C(Cc1cc(F)cc(F)c1)NC(=O)c1cccc(N2CCCCS2(=O)=O)c1,COc1ccccc1,1
S1(=O)(=O)N(CCCC1)c1cc(ccc1)C(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]Cc1cc(OC)ccc1,O=C(NC(CO)Cc1cc(F)cc(F)c1)c1cccc(N2CCCCS2(=O)=O)c1,C[NH2+]Cc1cccc(OC)c1,1
S(=O)(=O)(N(C)c1cc(ccc1)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1)C,C[NH2+]C[C@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)c1cccc(N(C)S(C)(=O)=O)c1,COc1ccccc1,1
S(=O)(=O)(N(C)c1cc(ccc1)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1)C,COc1cccc(C[NH2+]C[C@H](O)[C@H](C)NC(=O)c2cccc(N(C)S(C)(=O)=O)c2)c1,Fc1cccc(F)c1,1
S(=O)(=O)(N(C)c1cc(ccc1)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1)C,CN(c1cccc(C(=O)NCCc2cc(F)cc(F)c2)c1)S(C)(=O)=O,COc1cccc(C[NH2+]CCO)c1,1
S(=O)(=O)(N(C)c1cc(ccc1)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1)C,COc1cccc(C[NH2+]C[C@H](O)[C@@H](N)Cc2cc(F)cc(F)c2)c1,CN(c1cccc(C=O)c1)S(C)(=O)=O,1
S(=O)(=O)(N(C)c1cc(ccc1)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1)C,COc1cccc(C[NH2+]C[C@H](O)CCc2cc(F)cc(F)c2)c1,CN(c1cccc(C(N)=O)c1)S(C)(=O)=O,1
Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(C(C)C)C1=O)CCc1ccccc1)C(O)C[NH2+]Cc1cc(OC)ccc1,COc1cccc(C[NH2+]CC(O)C(Cc2cc(F)cc(F)c2)NC=O)c1,CC(C)C1CCN(CCCc2ccccc2)C1=O,1
Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(C(C)C)C1=O)CCc1ccccc1)C(O)C[NH2+]Cc1cc(OC)ccc1,COc1cccc(C[NH2+]CC(O)C(Cc2cc(F)cc(F)c2)NC(=O)CCCc2ccccc2)c1,CC(C)C1CCNC1=O,1
Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(C(C)C)C1=O)CCc1ccccc1)C(O)C[NH2+]Cc1cc(OC)ccc1,C[NH2+]CC(O)C(Cc1cc(F)cc(F)c1)NC(=O)C(CCc1ccccc1)N1CCC(C(C)C)C1=O,COc1ccccc1,1
S(=O)(=O)(N(C)c1cc(cc(c1)/C(=N\O)/C)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1)C,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC=O)c1,C/C(=N/O)c1cccc(N(C)S(C)(=O)=O)c1,1
S(=O)(=O)(N(C)c1cc(cc(c1)/C(=N\O)/C)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1)C,COc1cccc(C[NH2+]C[C@H](O)[C@H](C)NC(=O)c2cc(/C(C)=N\O)cc(N(C)S(C)(=O)=O)c2)c1,Fc1cccc(F)c1,1
Fc1ccccc1C(=O)NC(Cc1cc2OCOc2cc1)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CC(O)C(Cc1ccc2c(c1)OCO2)NC(=O)c1ccccc1F,CC(C)(C)Cc1cnc2c(c1)C([NH3+])CC1(CCC1)O2,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(cc(OC)c1)C(C)(C)C,COc1cc(C(C)(C)C)cc(C2([NH2+]CCO)CCCCC2)c1,CC(=O)NCCc1cc(F)cc(F)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(cc(OC)c1)C(C)(C)C,COc1cc(C(C)(C)C)cc(C2([NH2+]CC(O)C(C)NC(C)=O)CCCCC2)c1,Fc1cccc(F)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(cc(OC)c1)C(C)(C)C,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CCCCC1,COc1cccc(C(C)(C)C)c1,1
S1(=O)(=O)N(c2cc(cc3n(cc(CC1)c23)CC)C(=O)NC([C@H](O)C[NH2+]CC(F)(F)F)Cc1ccccc1)C,CCn1cc2c3c(cc(C(=O)NC(Cc4ccccc4)[C@@H](C)O)cc31)N(C)S(=O)(=O)CC2,[NH3+]CC(F)(F)F,1
S1(=O)(=O)N(c2cc(cc3n(cc(CC1)c23)CC)C(=O)NC([C@H](O)C[NH2+]CC(F)(F)F)Cc1ccccc1)C,CCn1cc2c3c(cc(C(N)=O)cc31)N(C)S(=O)(=O)CC2,O[C@@H](CCc1ccccc1)C[NH2+]CC(F)(F)F,1
S1(=O)(=O)N(c2cc(cc3n(cc(CC1)c23)CC)C(=O)NC([C@H](O)C[NH2+]CC(F)(F)F)Cc1ccccc1)C,CCn1cc2c3c(cc(C(=O)NC(C)[C@H](O)C[NH2+]CC(F)(F)F)cc31)N(C)S(=O)(=O)CC2,c1ccccc1,1
S1(=O)(=O)CC(Cc2cc(-c3occc3)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,C[NH2+]C1CS(=O)(=O)CC(Cc2cc(F)c(N)c(-c3ccco3)c2)C1O,CC(C)(C)c1ccccc1,1
Brc1cc2n(ccc2cc1)CC(=O)NC(=[NH2+])NCc1cc(Cl)c(NC(=O)C)c(Cl)c1,CC(=O)Nc1c(Cl)cc(CNC=[NH2+])cc1Cl,NC(=O)Cn1ccc2ccc(Br)cc21,1
Fc1ncccc1-c1cc(ccc1)C1([NH+]=C(N2C1=NCCCC2)N)c1ccc(OC(F)(F)F)cc1,NC1=[NH+]C(c2cccc(-c3cccnc3F)c2)C2=NCCCCN21,FC(F)(F)Oc1ccccc1,1
O=C1N(C)C(=N[C@@]1(c1cc(ccc1)-c1cncnc1)c1cc(ncc1)C)N,CN1C(=O)[C@H](c2cccc(-c3cncnc3)c2)N=C1N,Cc1ccccn1,1
O=C1N(C)C(=N[C@@]1(c1cc(ccc1)-c1cncnc1)c1cc(ncc1)C)N,Cc1cc([C@]2(c3ccccc3)N=C(N)N(C)C2=O)ccn1,c1cncnc1,1
FCCCC(=O)c1cc(ccc1)[C@]1(N=C(N)N(C)C1=O)c1ccc(OC(F)F)cc1,CN1C(=O)[C@H](c2cccc(C(=O)CCCF)c2)N=C1N,FC(F)Oc1ccccc1,1
FCCC[C@@H](F)c1cc(ccc1)[C@]1(N=C(N)N(C)C1=O)c1ccc(OC(F)F)cc1,CN1C(=O)[C@H](c2cccc([C@H](F)CCCF)c2)N=C1N,FC(F)Oc1ccccc1,1
FC(F)Oc1ccc(cc1C)[C@@]1(N=C(N)N(C)C1=O)c1ccccc1,Cc1cc([C@H]2N=C(N)N(C)C2=O)ccc1OC(F)F,c1ccccc1,1
Fc1ccc(cc1-c1cncnc1)C1(N=C(N)N(C)C1=O)c1cn(nc1)C(C)C,CC(C)n1cc(C2N=C(N)N(C)C2=O)cn1,Fc1ccccc1-c1cncnc1,1
Clc1scc(c1)C1(N=C(N)N(C)C1=O)c1cc(ccc1)-c1cncnc1,CN1C(=O)C(c2csc(Cl)c2)N=C1N,c1ccc(-c2cncnc2)cc1,1
S1(=O)CC(Cc2cc(OC(COC)C(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(OC(C)C)ccc2)C1,COCC(Oc1cc(CC2CS(=O)CC([NH3+])C2O)cc(F)c1N)C(F)(F)F,Cc1cccc(OC(C)C)c1,1
S1(=O)CC(Cc2cc(OC(COC)C(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(OC(C)C)ccc2)C1,C[NH2+]C1CS(=O)CC(Cc2cc(F)c(N)c(OC(COC)C(F)(F)F)c2)C1O,CC(C)Oc1ccccc1,1
Fc1cc(cc(F)c1)CC(NC(=O)c1c2cccnc2n(c1)C(=O)N(CCCC)C)C(O)C[NH2+]C1(CC1)c1cc(ccc1)CC,CCc1cccc(C2([NH2+]CC(O)C(Cc3cc(F)cc(F)c3)NC=O)CC2)c1,CCCCN(C)C(=O)n1ccc2cccnc21,1
O1CCCCOc2nc(cc(c2)C(=O)NC(Cc2cc1ccc2)C(O)C[NH2+]C(C)c1cc(ccc1)C(C)C)C,Cc1cc2cc(n1)OCCCCOc1cccc(c1)CC(C(O)C[NH3+])NC2=O,CCc1cccc(C(C)C)c1,1
s1ccnc1NC1CCC([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)(CC1)c1cc(ccc1)C(C)(C)C,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CCC(Nc2nccs2)CC1,CC(C)(C)c1ccccc1,1
S1(Oc2cc(cc3c2n(cc3CC)CC1)C(=O)NC([C@H](O)C[NH2+]CC1CCOCC1)Cc1ccccc1)(=O)=O,CCc1cn2c3c(cc(C(=O)NC(C)[C@H](O)C[NH2+]CC4CCOCC4)cc13)OS(=O)(=O)CC2,c1ccccc1,1
S1(Oc2cc(cc3c2n(cc3CC)CC1)C(=O)NC([C@H](O)C[NH2+]CC1CCOCC1)Cc1ccccc1)(=O)=O,CCc1cn2c3c(cc(C(=O)NC[C@H](O)C[NH2+]CC4CCOCC4)cc13)OS(=O)(=O)CC2,Cc1ccccc1,1
S1(Oc2cc(cc3c2n(cc3CC)CC1)C(=O)NC([C@H](O)C[NH2+]CC1CCOCC1)Cc1ccccc1)(=O)=O,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)[C@H](O)C[NH2+]C)cc13)OS(=O)(=O)CC2,C1CCOCC1,1
FC(F)(F)c1cc(ccc1)C[NH2+]CC(O)C(NC(=O)c1cc(N2CCCC2=O)c2occ(c2c1)CC)Cc1ccccc1,CCc1coc2c(N3CCCC3=O)cc(C(=O)NCC(O)C[NH2+]Cc3cccc(C(F)(F)F)c3)cc12,Cc1ccccc1,1
FC1(F)COC(=NC1(C)c1cc(NC(=O)c2ncc(cc2)C)ccc1F)N,CC1(c2cc(NC=O)ccc2F)N=C(N)OCC1(F)F,Cc1cccnc1,1
FC1(F)COC(=NC1(C)c1cc(NC(=O)c2ncc(cc2)C)ccc1F)N,CC1(c2ccccc2F)N=C(N)OCC1(F)F,Cc1ccc(C(N)=O)nc1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)C1CCOC1,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2ccccc2)CCCCC1,C1CCOC1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)C1CCOC1,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CCCCC1,c1ccc(C2CCOC2)cc1,1
O=C(NCc1cccnc1)C(Cc1cc2cc(ccc2nc1N)-c1ccccc1C)C,CNC(=O)C(C)Cc1cc2cc(-c3ccccc3C)ccc2nc1N,c1ccncc1,1
O=C(NCc1cccnc1)C(Cc1cc2cc(ccc2nc1N)-c1ccccc1C)C,Cc1ccccc1-c1ccc2nc(N)c(CC(C)C(N)=O)cc2c1,Cc1cccnc1,1
Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(CC(C)C)C1=O)C)C(O)C[NH2+]Cc1cc(OC)ccc1,C[NH2+]CC(O)C(Cc1cc(F)cc(F)c1)NC(=O)C(C)N1CCC(CC(C)C)C1=O,COc1ccccc1,1
Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(CC(C)C)C1=O)C)C(O)C[NH2+]Cc1cc(OC)ccc1,COc1cccc(C[NH2+]CC(O)CNC(=O)C(C)N2CCC(CC(C)C)C2=O)c1,Cc1cc(F)cc(F)c1,1
Fc1c(cccc1OC)-c1cc(ccc1)C1(N=C(N2C1=NCCC2)N)c1ccncc1,NC1=NC(c2ccccc2)(c2ccncc2)C2=NCCCN12,COc1ccccc1F,1
O(C)c1cc(ccc1OC)C1(N=C(N)N(C)C1=O)c1cc(ccc1)-c1cccnc1,COc1ccc(C2(c3ccccc3)N=C(N)N(C)C2=O)cc1OC,c1ccncc1,1
FC(F)Oc1ccc(cc1)[C@@]1(N=C(N)N(C)C1=O)c1cc(ccc1)\C=C\C1CC1,CN1C(=O)[C@](c2ccccc2)(c2ccc(OC(F)F)cc2)N=C1N,C=CC1CC1,1
s1cc(cc1)C1(N=C(N)N(C)C1=O)c1cc(-c2cccnc2)c(F)cc1,CN1C(=O)C(c2ccc(F)c(-c3cccnc3)c2)N=C1N,c1ccsc1,1
s1cc(cc1)C1(N=C(N)N(C)C1=O)c1cc(-c2cccnc2)c(F)cc1,CN1C(=O)C(c2ccc(F)cc2)(c2ccsc2)N=C1N,c1ccncc1,1
s1cc(cc1)C1(N=C(N)N(C)C1=O)c1cc(ccc1)-c1nccnc1,CN1C(=O)C(c2cccc(-c3cnccn3)c2)N=C1N,c1ccsc1,1
s1cc(cc1)C1(N=C(N)N(C)C1=O)c1cc(ccc1)-c1nccnc1,CN1C(=O)C(c2ccccc2)(c2ccsc2)N=C1N,c1cnccn1,1
S1(=O)(=O)N(CCCC1)c1cc(cc(NCC)c1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CCOCC1,CCNc1cc(C(=O)NC(Cc2ccccc2)C(C)O)cc(N2CCCCS2(=O)=O)c1,[NH3+]C1CCOCC1,1
S1(=O)(=O)N(CCCC1)c1cc(cc(NCC)c1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CCOCC1,CCNc1cccc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]C2CCOCC2)c1,O=S1(=O)CCCCN1,1
S1(=O)(=O)N(CCCC1)c1cc(cc(NCC)c1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CCOCC1,CCNc1cc(C(=O)NC(C)C(O)C[NH2+]C2CCOCC2)cc(N2CCCCS2(=O)=O)c1,c1ccccc1,1
S1(=O)(=O)N(c2cc(cc3c2n(cc3CC)C1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C)C,CCc1cn2c3c(cc(C=O)cc13)N(C)S(=O)(=O)C2,C[NH2+]CC(O)C(N)Cc1ccccc1,1
O1c2ncc(cc2C([NH2+]CC(O)C(NC(=O)C)Cc2ccccc2)CC12CCC2)CC,CCc1cnc2c(c1)C([NH3+])CC1(CCC1)O2,CC(=O)NC(Cc1ccccc1)C(C)O,1
O1c2ncc(cc2C([NH2+]CC(O)C(NC(=O)C)Cc2ccccc2)CC12CCC2)CC,CC(=O)NC(Cc1ccccc1)C(O)C[NH3+],CCc1cnc2c(c1)CCC1(CCC1)O2,1
O1c2ncc(cc2C([NH2+]CC(O)C(NC(=O)C)Cc2ccccc2)CC12CCC2)CC,CCc1cnc2c(c1)C([NH2+]C)CC1(CCC1)O2,CC(=O)NC(CO)Cc1ccccc1,1
O1c2ncc(cc2C([NH2+]CC(O)C(NC(=O)C)Cc2ccccc2)CC12CCC2)CC,CCc1cnc2c(c1)C([NH2+]CC(O)C(C)NC(C)=O)CC1(CCC1)O2,c1ccccc1,1
O1c2ncc(cc2C([NH2+]CC(O)C(NC(=O)C)Cc2ccccc2)CC12CCC2)CC,CCc1cnc2c(c1)C([NH2+]CC(O)CNC(C)=O)CC1(CCC1)O2,Cc1ccccc1,1
O(C)c1ccc(cc1)C1(N=C(N2C1=NCCC2)N)c1cc(ccc1)-c1cccnc1,COc1ccc(C2(c3ccccc3)N=C(N)N3CCCN=C32)cc1,c1ccncc1,1
O(C)c1ccc(cc1)C1(N=C(N2C1=NCCC2)N)c1cc(ccc1)-c1cccnc1,NC1=NC(c2cccc(-c3cccnc3)c2)C2=NCCCN12,COc1ccccc1,1
O(C)c1ccc(cc1)C1(N=C(N2C1=NCCC2)N)c1cc(ccc1)-c1cccnc1,COc1ccc(C2N=C(N)N3CCCN=C23)cc1,c1ccc(-c2cccnc2)cc1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCc2nc(ncc2C1)C)c1cc(ccc1)C(C)(C)C,Cc1ncc2c(n1)CCC([NH2+]CCO)(c1cccc(C(C)(C)C)c1)C2,CC(=O)NCCc1cc(F)cc(F)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCc2nc(ncc2C1)C)c1cc(ccc1)C(C)(C)C,CC(=O)NC(C)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCc2nc(C)ncc2C1,Fc1cccc(F)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCc2nc(ncc2C1)C)c1cc(ccc1)C(C)(C)C,Cc1ncc2c(n1)CCC(c1cccc(C(C)(C)C)c1)C2,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH3+],1
S(=O)(=O)(Nc1cc(cc(c1)C(C)(C)C)C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CCCCC1)C,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CCCCC1,CC(C)(C)c1cccc(NS(C)(=O)=O)c1,1
S1(=O)(=O)CC(Cc2cc(C3CC3)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,C[NH2+]C1CS(=O)(=O)CC(Cc2cc(F)c(N)c(C3CC3)c2)C1O,CC(C)(C)c1ccccc1,1
Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(CCCC)C1=O)C)C(O)C1[NH2+]CC(O)C1,CCCCC1CCN(C(C)C(=O)NC(C)C(O)C2CC(O)C[NH2+]2)C1=O,Fc1cccc(F)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(CCCC)C1=O)C)C(O)C1[NH2+]CC(O)C1,OC1C[NH2+]C(C(O)CCc2cc(F)cc(F)c2)C1,CCCCC1CCN(C(C)C(N)=O)C1=O,1
Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(CCCC)C1=O)C)C(O)C1[NH2+]CC(O)C1,O=CNC(Cc1cc(F)cc(F)c1)C(O)C1CC(O)C[NH2+]1,CCCCC1CCN(CC)C1=O,1
Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(CCCC)C1=O)C)C(O)C1[NH2+]CC(O)C1,CCC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C1CC(O)C[NH2+]1,CCCCC1CCNC1=O,1
Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(CCCC)C1=O)C)C(O)C1[NH2+]CC(O)C1,NC(Cc1cc(F)cc(F)c1)C(O)C1CC(O)C[NH2+]1,CCCCC1CCN(C(C)C=O)C1=O,1
Clc1ccc(nc1)C(=O)Nc1cc(C2(N=C(N)C3C(C2)C3)C)c(F)cc1,CC1(c2cc(N)ccc2F)CC2CC2C(N)=N1,O=Cc1ccc(Cl)cn1,1
Clc1ccc(nc1)C(=O)Nc1cc(C2(N=C(N)C3C(C2)C3)C)c(F)cc1,CC1(c2cc(NC=O)ccc2F)CC2CC2C(N)=N1,Clc1cccnc1,1
O(C)c1cccnc1-c1cc2cc(CC(C(=O)NCCC(C)(C)C)C)c(nc2cc1)N,COc1cccnc1-c1ccc2nc(N)c(CC(C)C(N)=O)cc2c1,CCC(C)(C)C,1
O(C)c1cccnc1-c1cc2cc(CC(C(=O)NCCC(C)(C)C)C)c(nc2cc1)N,COc1cccnc1-c1ccc2nc(N)c(CC(C)C=O)cc2c1,CC(C)(C)CCN,1
O(C)c1cccnc1-c1cc2cc(CC(C(=O)NCCC(C)(C)C)C)c(nc2cc1)N,COc1cccnc1-c1ccc2nc(N)ccc2c1,CC(C)C(=O)NCCC(C)(C)C,1
O(C)c1cccnc1-c1cc2cc(CC(C(=O)NCCC(C)(C)C)C)c(nc2cc1)N,COc1cccnc1-c1ccc2nc(N)c(C)cc2c1,CCC(=O)NCCC(C)(C)C,1
O(C)c1cccnc1-c1cc2cc(CC(C(=O)NCCC(C)(C)C)C)c(nc2cc1)N,CNC(=O)C(C)Cc1cc2cc(-c3ncccc3OC)ccc2nc1N,CC(C)(C)C,1
O(C)c1ccc(cc1C)C1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cncnc1,CC1=NC(c2cccc(-c3cncnc3)c2)N=C1N,COc1ccccc1C,1
Fc1cc(ccc1)-c1cc2c(OC(CC23N=C(N)N(C)C3=O)(C)C)cc1,CN1C(=O)C2(CC(C)(C)Oc3ccccc32)N=C1N,Fc1ccccc1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCC(NOC)CC1)c1cc(ccc1)C(C)(C)C,CONC1CCC([NH2+]CCO)(c2cccc(C(C)(C)C)c2)CC1,CC(=O)NCCc1cc(F)cc(F)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCC(NOC)CC1)c1cc(ccc1)C(C)(C)C,CONC1CCC([NH2+]CC(O)C(Cc2cc(F)cc(F)c2)NC(C)=O)CC1,CC(C)(C)c1ccccc1,1
o1cccc1C(=O)Nc1cc(ccc1)C1(N=C(N)N(C)C1=O)C1CCCCC1,CN1C(=O)C(c2cccc(N)c2)(C2CCCCC2)N=C1N,O=Cc1ccco1,1
o1cccc1C(=O)Nc1cc(ccc1)C1(N=C(N)N(C)C1=O)C1CCCCC1,O=C(Nc1ccccc1)c1ccco1,CN1C(=O)C(C2CCCCC2)N=C1N,1
O=C1N(C)C(=N[C@@]1(c1cc(ccc1)-c1cccnc1)c1cc(ncc1)C)N,CN1C(=O)[C@H](c2cccc(-c3cccnc3)c2)N=C1N,Cc1ccccn1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)C(C)=C,C=C(C)c1cccc(C2([NH2+]CCO)CCCCC2)c1,CC(=O)NCCc1cc(F)cc(F)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)C(C)=C,CC(=O)NC(Cc1cc(F)cc(F)c1)C(C)O,C=C(C)c1cccc(C2([NH3+])CCCCC2)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)C(C)=C,C=C(C)c1cccc(C2([NH2+]CC(O)C(C)NC(C)=O)CCCCC2)c1,Fc1cccc(F)c1,1
Fc1ccc(cc1OCCCCF)[C@]1(N=C(N)N(C)C1=O)c1ccc(OC(F)F)cc1,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(O)c2)N=C1N,CCCCF,1
O=C1N(C)C(=NC1(c1cc(ccc1)-c1cncnc1)c1cn(nc1)C)N,CN1C(=O)C(c2cccc(-c3cncnc3)c2)N=C1N,Cn1cccn1,1
O=C1N(C)C(=NC1(c1cc(ccc1)-c1cncnc1)c1cn(nc1)C)N,CN1C(=O)C(c2cnn(C)c2)N=C1N,c1ccc(-c2cncnc2)cc1,1
S1(=O)(=O)CC(Cc2cc(OCCOC)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CCC2O)c1,COCCOc1cc(C)cc(F)c1N,1
s1cc(cc1C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CCCCC1)C(C)(C)C,C[NH2+]C1(c2cc(C(C)(C)C)cs2)CCCCC1,CC(=O)NC(CO)Cc1cc(F)cc(F)c1,0
s1cc(cc1C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CCCCC1)C(C)(C)C,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CCCCC1,CC(C)(C)c1ccsc1,0
Brc1cc2c(n(cc2)CC(=O)NC(=[NH2+])NCc2cc(Cl)c(NC(=O)C)c(Cl)c2)cc1,CC(=O)NC(=[NH2+])NCc1cc(Cl)c(NC(C)=O)c(Cl)c1,Brc1ccc2[nH]ccc2c1,0
Brc1cc2c(n(cc2)CC(=O)NC(=[NH2+])NCc2cc(Cl)c(NC(=O)C)c(Cl)c2)cc1,[NH2+]=CNC(=O)Cn1ccc2cc(Br)ccc21,CC(=O)Nc1c(Cl)cc(CN)cc1Cl,0
Brc1cc2c(n(cc2)CC(=O)NC(=[NH2+])NCc2cc(Cl)c(NC(=O)C)c(Cl)c2)cc1,NC(=[NH2+])NC(=O)Cn1ccc2cc(Br)ccc21,CC(=O)Nc1c(Cl)cc(C)cc1Cl,0
O1CC2(N=C1N)c1cc(ccc1Oc1c2cc(OC)cc1)-c1cncnc1,COc1ccc2c(c1)C1(COC(N)=N1)c1ccccc1O2,c1cncnc1,0
FC(F)(F)c1cc(ccc1)C[NH2+]CC(O)C(NC(=O)c1cc(N2CCCC2=O)c(OC)c(NCC)c1)Cc1ccccc1,CCNc1cc(C(=O)NC(C)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc(N2CCCC2=O)c1OC,c1ccccc1,0
Clc1ccccc1-c1n(Cc2nc(N)c(OCCO)cc2)c(cc1)-c1ccc(OCCCCC)cc1,CCCCCOc1ccc(-c2cccn2Cc2ccc(OCCO)c(N)n2)cc1,Clc1ccccc1,0
Clc1ccccc1-c1n(Cc2nc(N)c(OCCO)cc2)c(cc1)-c1ccc(OCCCCC)cc1,Nc1nc(Cn2c(-c3ccc(O)cc3)ccc2-c2ccccc2Cl)ccc1OCCO,CCCCC,0
S1(=O)(=O)N(CCCC1)c1cc(cc(c1)/C(=N\OCC=C)/C)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1,C=CCO/N=C(/C)c1cc(C(=O)NCCc2cc(F)cc(F)c2)cc(N2CCCCS2(=O)=O)c1,COc1cccc(C[NH2+]CCO)c1,0
S1(=O)(=O)N(CCCC1)c1cc(cc(c1)/C(=N\OCC=C)/C)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1,C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH3+])cc(N2CCCCS2(=O)=O)c1,COc1cccc(C)c1,0
S1(=O)(=O)N(CCCC1)c1cc(cc(c1)/C(=N\OCC=C)/C)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1,C=CCO/N=C(/C)c1cc(C(=O)NC[C@@H](O)C[NH2+]Cc2cccc(OC)c2)cc(N2CCCCS2(=O)=O)c1,Cc1cc(F)cc(F)c1,0
O1c2c(cc(cc2)-c2cccnc2)C2(N=C(N)N(C)C2=O)CC1(C)C,CN1C(=O)C2(CC(C)(C)Oc3ccccc32)N=C1N,c1ccncc1,0
